date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,2041,0.005389514943655071,5632,19,0,2020-09-17T18:44:47.930Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,2041,0.004899559039686428,7857,22,0,2020-09-17T18:44:47.930Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,2041,0.005879470847623714,7012,20,0,2020-09-17T18:44:47.930Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,2041,0.006369426751592357,7012,20,0,2020-09-17T18:44:47.930Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,2041,0.007839294463498285,5177,21,0,2020-09-17T18:44:47.930Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,2041,0.009799118079372856,4861,21,0,2020-09-17T18:44:47.930Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,2041,0.01273885350318471,7330,23,0,2020-09-17T18:44:47.930Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,2041,0.01910828025477707,6205,14,0,2020-09-17T18:44:47.930Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,2041,0.02890739833414993,6021,27,0,2020-09-17T18:44:47.930Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,2041,0.03968642822146007,5981,24,0,2020-09-17T18:44:47.930Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,2041,0.05046545810877021,5983,26,0,2020-09-17T18:44:47.930Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,2041,0.06026457618814306,4121,39,0,2020-09-17T18:44:47.930Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,2041,0.07937285644292014,3692,29,0,2020-09-17T18:44:47.930Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,2041,0.09897109260166585,5489,29,0,2020-09-17T18:44:47.930Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,2041,0.1082802547770701,4759,87,0,2020-09-17T18:44:47.930Z
2020-03-17T00:00:00.000Z,46,256,256,12,6,238,7,0,2041,0.1254287114159726,4338,136,0,2020-09-17T18:44:47.930Z
2020-03-18T00:00:00.000Z,54,306,269,16,11,279,7,0,2041,0.1499265066144047,3920,236,0,2020-09-17T18:44:47.930Z
