date,amount,recovered,avg,sum,coronaEvents,lastUpdate
2021-03-03T00:00:00.000Z,4669,4617,3678.0,791398,,2021-06-04T14:20:06.640Z
2021-03-04T00:00:00.000Z,3659,4820,3720.0,795057,,2021-06-04T14:20:06.640Z
2021-03-04T00:00:00.000Z,3659,4820,3720.0,795057,,2021-06-04T14:20:06.640Z
2021-03-05T00:00:00.000Z,3715,4007,3698.0,798772,,2021-06-04T14:20:06.640Z
2021-03-05T00:00:00.000Z,3715,4007,3698.0,798772,,2021-06-04T14:20:06.640Z
2021-03-06T00:00:00.000Z,1878,1924,3684.0,800650,,2021-06-04T14:20:06.640Z
2021-03-06T00:00:00.000Z,1878,1924,3684.0,800650,,2021-06-04T14:20:06.640Z
2021-03-07T00:00:00.000Z,2346,5719,3746.0,802996,פתיחת משק מלאה,2021-06-04T14:20:06.640Z
2021-03-07T00:00:00.000Z,2346,5719,3746.0,802996,פתיחת משק מלאה,2021-06-04T14:20:06.640Z
2021-03-08T00:00:00.000Z,3784,2688,3643.0,806780,,2021-06-04T14:20:06.640Z
2021-03-08T00:00:00.000Z,3784,2688,3643.0,806780,,2021-06-04T14:20:06.640Z
2021-03-09T00:00:00.000Z,3120,2929,3489.0,809900,,2021-06-04T14:20:06.640Z
2021-03-09T00:00:00.000Z,3120,2929,3489.0,809900,,2021-06-04T14:20:06.640Z
2021-03-10T00:00:00.000Z,2833,4617,3310.0,812733,,2021-06-04T14:20:06.640Z
2021-03-10T00:00:00.000Z,2833,4617,3310.0,812733,,2021-06-04T14:20:06.640Z
2021-03-11T00:00:00.000Z,2549,5016,3047.0,815282,,2021-06-04T14:20:06.640Z
2021-03-11T00:00:00.000Z,2549,5016,3047.0,815282,,2021-06-04T14:20:06.640Z
2021-03-12T00:00:00.000Z,2413,3920,2889.0,817695,,2021-06-04T14:20:06.640Z
2021-03-12T00:00:00.000Z,2413,3920,2889.0,817695,,2021-06-04T14:20:06.640Z
2021-03-13T00:00:00.000Z,783,2044,2703.0,818478,,2021-06-04T14:20:06.640Z
2021-03-13T00:00:00.000Z,783,2044,2703.0,818478,,2021-06-04T14:20:06.640Z
2021-03-14T00:00:00.000Z,1389,5840,2546.0,819867,,2021-06-04T14:20:06.640Z
2021-03-14T00:00:00.000Z,1389,5840,2546.0,819867,,2021-06-04T14:20:06.640Z
2021-03-15T00:00:00.000Z,2123,2665,2410.0,821990,,2021-06-04T14:20:06.640Z
2021-03-15T00:00:00.000Z,2123,2665,2410.0,821990,,2021-06-04T14:20:06.640Z
2021-03-16T00:00:00.000Z,1564,2248,2172.0,823554,,2021-06-04T14:20:06.640Z
2021-03-16T00:00:00.000Z,1564,2248,2172.0,823554,,2021-06-04T14:20:06.640Z
2021-03-17T00:00:00.000Z,1530,3642,1950.0,825084,,2021-06-04T14:20:06.640Z
2021-03-17T00:00:00.000Z,1530,3642,1950.0,825084,,2021-06-04T14:20:06.640Z
2021-03-18T00:00:00.000Z,1246,3606,1764.0,826330,,2021-06-04T14:20:06.640Z
2021-03-18T00:00:00.000Z,1246,3606,1764.0,826330,,2021-06-04T14:20:06.640Z
2021-03-19T00:00:00.000Z,1084,2556,1578.0,827414,,2021-06-04T14:20:06.640Z
2021-03-19T00:00:00.000Z,1084,2556,1578.0,827414,,2021-06-04T14:20:06.640Z
2021-03-20T00:00:00.000Z,349,1464,1388.0,827763,,2021-06-04T14:20:06.640Z
2021-03-20T00:00:00.000Z,349,1464,1388.0,827763,,2021-06-04T14:20:06.640Z
2021-03-21T00:00:00.000Z,674,3498,1326.0,828437,,2021-06-04T14:20:06.640Z
2021-03-21T00:00:00.000Z,674,3498,1326.0,828437,,2021-06-04T14:20:06.640Z
2021-03-22T00:00:00.000Z,979,1694,1224.0,829416,,2021-06-04T14:20:06.640Z
2021-03-22T00:00:00.000Z,979,1694,1224.0,829416,,2021-06-04T14:20:06.640Z
2021-03-23T00:00:00.000Z,688,739,1060.0,830104,,2021-06-04T14:20:06.640Z
2021-03-23T00:00:00.000Z,688,739,1060.0,830104,,2021-06-04T14:20:06.640Z
2021-03-24T00:00:00.000Z,478,2254,935.0,830582,,2021-06-04T14:20:06.640Z
2021-03-24T00:00:00.000Z,478,2254,935.0,830582,,2021-06-04T14:20:06.640Z
2021-03-25T00:00:00.000Z,842,2108,785.0,831424,,2021-06-04T14:20:06.640Z
2021-03-25T00:00:00.000Z,842,2108,785.0,831424,,2021-06-04T14:20:06.640Z
2021-03-26T00:00:00.000Z,520,1495,727.0,831944,,2021-06-04T14:20:06.640Z
2021-03-26T00:00:00.000Z,520,1495,727.0,831944,,2021-06-04T14:20:06.640Z
2021-03-27T00:00:00.000Z,231,861,647.0,832175,,2021-06-04T14:20:06.640Z
2021-03-27T00:00:00.000Z,231,861,647.0,832175,,2021-06-04T14:20:06.640Z
2021-03-28T00:00:00.000Z,129,884,630.0,832304,,2021-06-04T14:20:06.640Z
2021-03-28T00:00:00.000Z,129,884,630.0,832304,,2021-06-04T14:20:06.640Z
2021-03-29T00:00:00.000Z,363,1471,552.0,832667,,2021-06-04T14:20:06.640Z
2021-03-29T00:00:00.000Z,363,1471,552.0,832667,,2021-06-04T14:20:06.640Z
2021-03-30T00:00:00.000Z,443,827,464.0,833110,,2021-06-04T14:20:06.640Z
2021-03-30T00:00:00.000Z,443,827,464.0,833110,,2021-06-04T14:20:06.640Z
2021-03-31T00:00:00.000Z,492,1084,429.0,833602,,2021-06-04T14:20:06.640Z
2021-03-31T00:00:00.000Z,492,1084,429.0,833602,,2021-06-04T14:20:06.640Z
2021-04-01T00:00:00.000Z,335,1070,431.0,833937,,2021-06-04T14:20:06.640Z
2021-04-01T00:00:00.000Z,335,1070,431.0,833937,,2021-06-04T14:20:06.640Z
2021-04-02T00:00:00.000Z,418,645,359.0,834355,,2021-06-04T14:20:06.640Z
2021-04-02T00:00:00.000Z,418,645,359.0,834355,,2021-06-04T14:20:06.640Z
2021-04-03T00:00:00.000Z,124,466,344.0,834479,,2021-06-04T14:20:06.640Z
2021-04-03T00:00:00.000Z,124,466,344.0,834479,,2021-06-04T14:20:06.640Z
2021-04-04T00:00:00.000Z,196,1066,329.0,834675,,2021-06-04T14:20:06.640Z
2021-04-04T00:00:00.000Z,196,1066,329.0,834675,,2021-06-04T14:20:06.640Z
2021-04-05T00:00:00.000Z,380,513,338.0,835055,,2021-06-04T14:20:06.640Z
2021-04-05T00:00:00.000Z,380,513,338.0,835055,,2021-06-04T14:20:06.640Z
2021-04-06T00:00:00.000Z,305,495,341.0,835360,,2021-06-04T14:20:06.640Z
2021-04-06T00:00:00.000Z,305,495,341.0,835360,,2021-06-04T14:20:06.640Z
2021-04-07T00:00:00.000Z,276,424,321.0,835636,,2021-06-04T14:20:06.640Z
2021-04-07T00:00:00.000Z,276,424,321.0,835636,,2021-06-04T14:20:06.640Z
2021-04-08T00:00:00.000Z,212,639,290.0,835848,,2021-06-04T14:20:06.640Z
2021-04-08T00:00:00.000Z,212,639,290.0,835848,,2021-06-04T14:20:06.640Z
2021-04-09T00:00:00.000Z,223,582,273.0,836071,,2021-06-04T14:20:06.640Z
2021-04-09T00:00:00.000Z,223,582,273.0,836071,,2021-06-04T14:20:06.640Z
2021-04-10T00:00:00.000Z,86,388,245.0,836157,,2021-06-04T14:20:06.640Z
2021-04-10T00:00:00.000Z,86,388,245.0,836157,,2021-06-04T14:20:06.640Z
2021-04-11T00:00:00.000Z,139,779,239.0,836296,,2021-06-04T14:20:06.640Z
2021-04-11T00:00:00.000Z,139,779,239.0,836296,,2021-06-04T14:20:06.640Z
2021-04-12T00:00:00.000Z,221,365,231.0,836517,,2021-06-04T14:20:06.640Z
2021-04-12T00:00:00.000Z,221,365,231.0,836517,,2021-06-04T14:20:06.640Z
2021-04-13T00:00:00.000Z,199,381,208.0,836716,,2021-06-04T14:20:06.640Z
2021-04-13T00:00:00.000Z,199,381,208.0,836716,,2021-06-04T14:20:06.640Z
2021-04-14T00:00:00.000Z,196,488,193.0,836912,,2021-06-04T14:20:06.640Z
2021-04-14T00:00:00.000Z,196,488,193.0,836912,,2021-06-04T14:20:06.640Z
2021-04-15T00:00:00.000Z,95,260,182.0,837007,,2021-06-04T14:20:06.640Z
2021-04-15T00:00:00.000Z,95,260,182.0,837007,,2021-06-04T14:20:06.640Z
2021-04-16T00:00:00.000Z,109,367,165.0,837116,,2021-06-04T14:20:06.640Z
2021-04-16T00:00:00.000Z,109,367,165.0,837116,,2021-06-04T14:20:06.640Z
2021-04-17T00:00:00.000Z,83,214,149.0,837199,,2021-06-04T14:20:06.640Z
2021-04-17T00:00:00.000Z,83,214,149.0,837199,,2021-06-04T14:20:06.640Z
2021-04-18T00:00:00.000Z,141,550,148.0,837340,"ביטול חובת עטית מסיכה בשטח פתוח, פתיחת לימודים ללא קפסולות",2021-06-04T14:20:06.640Z
2021-04-18T00:00:00.000Z,141,550,148.0,837340,"ביטול חובת עטית מסיכה בשטח פתוח, פתיחת לימודים ללא קפסולות",2021-06-04T14:20:06.640Z
2021-04-19T00:00:00.000Z,133,201,149.0,837473,,2021-06-04T14:20:06.640Z
2021-04-19T00:00:00.000Z,133,201,149.0,837473,,2021-06-04T14:20:06.640Z
2021-04-20T00:00:00.000Z,159,228,136.0,837632,,2021-06-04T14:20:06.640Z
2021-04-20T00:00:00.000Z,159,228,136.0,837632,,2021-06-04T14:20:06.640Z
2021-04-21T00:00:00.000Z,114,238,130.0,837746,,2021-06-04T14:20:06.640Z
2021-04-21T00:00:00.000Z,114,238,130.0,837746,,2021-06-04T14:20:06.640Z
2021-04-22T00:00:00.000Z,129,336,119.0,837875,,2021-06-04T14:20:06.640Z
2021-04-22T00:00:00.000Z,129,336,119.0,837875,,2021-06-04T14:20:06.640Z
2021-04-23T00:00:00.000Z,108,266,124.0,837983,,2021-06-04T14:20:06.640Z
2021-04-23T00:00:00.000Z,108,266,124.0,837983,,2021-06-04T14:20:06.640Z
2021-04-24T00:00:00.000Z,39,116,123.0,838022,,2021-06-04T14:20:06.640Z
2021-04-24T00:00:00.000Z,39,116,123.0,838022,,2021-06-04T14:20:06.640Z
2021-04-25T00:00:00.000Z,77,196,117.0,838099,,2021-06-04T14:20:06.640Z
2021-04-25T00:00:00.000Z,77,196,117.0,838099,,2021-06-04T14:20:06.640Z
2021-04-26T00:00:00.000Z,93,147,108.0,838192,,2021-06-04T14:20:06.640Z
2021-04-26T00:00:00.000Z,93,147,108.0,838192,,2021-06-04T14:20:06.640Z
2021-04-27T00:00:00.000Z,87,151,102.0,838279,,2021-06-04T14:20:06.640Z
2021-04-27T00:00:00.000Z,87,151,102.0,838279,,2021-06-04T14:20:06.640Z
2021-04-28T00:00:00.000Z,96,178,92.0,838375,,2021-06-04T14:20:06.640Z
2021-04-28T00:00:00.000Z,96,178,92.0,838375,,2021-06-04T14:20:06.640Z
2021-04-29T00:00:00.000Z,94,171,89.0,838469,,2021-06-04T14:20:06.640Z
2021-04-29T00:00:00.000Z,94,171,89.0,838469,,2021-06-04T14:20:06.640Z
2021-04-30T00:00:00.000Z,79,130,84.0,838548,,2021-06-04T14:20:06.640Z
2021-04-30T00:00:00.000Z,79,130,84.0,838548,,2021-06-04T14:20:06.640Z
2021-05-01T00:00:00.000Z,13,71,80.0,838561,,2021-06-04T14:20:06.640Z
2021-05-01T00:00:00.000Z,13,71,80.0,838561,,2021-06-04T14:20:06.640Z
2021-05-02T00:00:00.000Z,50,220,77.0,838611,,2021-06-04T14:20:06.640Z
2021-05-02T00:00:00.000Z,50,220,77.0,838611,,2021-06-04T14:20:06.640Z
2021-05-03T00:00:00.000Z,65,153,73.0,838676,,2021-06-04T14:20:06.640Z
2021-05-03T00:00:00.000Z,65,153,73.0,838676,,2021-06-04T14:20:06.640Z
2021-05-04T00:00:00.000Z,72,106,69.0,838748,,2021-06-04T14:20:06.640Z
2021-05-04T00:00:00.000Z,72,106,69.0,838748,,2021-06-04T14:20:06.640Z
2021-05-05T00:00:00.000Z,68,142,67.0,838816,,2021-06-04T14:20:06.640Z
2021-05-05T00:00:00.000Z,68,142,67.0,838816,,2021-06-04T14:20:06.640Z
2021-05-06T00:00:00.000Z,48,145,63.0,838864,,2021-06-04T14:20:06.640Z
2021-05-06T00:00:00.000Z,48,145,63.0,838864,,2021-06-04T14:20:06.640Z
2021-05-07T00:00:00.000Z,33,89,56.0,838897,,2021-06-04T14:20:06.640Z
2021-05-07T00:00:00.000Z,33,89,56.0,838897,,2021-06-04T14:20:06.640Z
2021-05-08T00:00:00.000Z,16,63,49.0,838913,,2021-06-04T14:20:06.640Z
2021-05-08T00:00:00.000Z,16,63,49.0,838913,,2021-06-04T14:20:06.640Z
2021-05-09T00:00:00.000Z,33,148,50.0,838946,,2021-06-04T14:20:06.640Z
2021-05-09T00:00:00.000Z,33,148,50.0,838946,,2021-06-04T14:20:06.640Z
2021-05-10T00:00:00.000Z,51,57,47.0,838997,,2021-06-04T14:20:06.640Z
2021-05-10T00:00:00.000Z,51,57,47.0,838997,,2021-06-04T14:20:06.640Z
2021-05-11T00:00:00.000Z,34,84,45.0,839031,,2021-06-04T14:20:06.640Z
2021-05-11T00:00:00.000Z,34,84,45.0,839031,,2021-06-04T14:20:06.640Z
2021-05-12T00:00:00.000Z,27,94,40.0,839058,,2021-06-04T14:20:06.640Z
2021-05-12T00:00:00.000Z,27,94,40.0,839058,,2021-06-04T14:20:06.640Z
2021-05-13T00:00:00.000Z,30,73,34.0,839088,,2021-06-04T14:20:06.640Z
2021-05-13T00:00:00.000Z,30,73,34.0,839088,,2021-06-04T14:20:06.640Z
2021-05-14T00:00:00.000Z,27,65,32.0,839115,,2021-06-04T14:20:06.640Z
2021-05-14T00:00:00.000Z,27,65,32.0,839115,,2021-06-04T14:20:06.640Z
2021-05-15T00:00:00.000Z,20,47,31.0,839135,,2021-06-04T14:20:06.640Z
2021-05-15T00:00:00.000Z,20,47,31.0,839135,,2021-06-04T14:20:06.640Z
2021-05-16T00:00:00.000Z,29,102,31.0,839164,,2021-06-04T14:20:06.640Z
2021-05-16T00:00:00.000Z,29,102,31.0,839164,,2021-06-04T14:20:06.640Z
2021-05-17T00:00:00.000Z,15,20,31.0,839179,,2021-06-04T14:20:06.640Z
2021-05-17T00:00:00.000Z,15,20,31.0,839179,,2021-06-04T14:20:06.640Z
2021-05-18T00:00:00.000Z,22,93,26.0,839201,,2021-06-04T14:20:06.640Z
2021-05-18T00:00:00.000Z,22,93,26.0,839201,,2021-06-04T14:20:06.640Z
2021-05-19T00:00:00.000Z,55,91,24.0,839256,,2021-06-04T14:20:06.640Z
2021-05-19T00:00:00.000Z,55,91,24.0,839256,,2021-06-04T14:20:06.640Z
2021-05-20T00:00:00.000Z,33,74,28.0,839289,,2021-06-04T14:20:06.640Z
2021-05-20T00:00:00.000Z,33,74,28.0,839289,,2021-06-04T14:20:06.640Z
2021-05-21T00:00:00.000Z,22,34,28.0,839311,,2021-06-04T14:20:06.640Z
2021-05-21T00:00:00.000Z,22,34,28.0,839311,,2021-06-04T14:20:06.640Z
2021-05-22T00:00:00.000Z,12,24,28.0,839323,,2021-06-04T14:20:06.640Z
2021-05-22T00:00:00.000Z,12,24,28.0,839323,,2021-06-04T14:20:06.640Z
2021-05-23T00:00:00.000Z,26,87,26.0,839349,,2021-06-04T14:20:06.640Z
2021-05-23T00:00:00.000Z,26,87,26.0,839349,,2021-06-04T14:20:06.640Z
2021-05-24T00:00:00.000Z,28,29,26.0,839377,,2021-06-04T14:20:06.640Z
2021-05-24T00:00:00.000Z,28,29,26.0,839377,,2021-06-04T14:20:06.640Z
2021-05-25T00:00:00.000Z,22,43,28.0,839399,,2021-06-04T14:20:06.640Z
2021-05-25T00:00:00.000Z,22,43,28.0,839399,,2021-06-04T14:20:06.640Z
2021-05-26T00:00:00.000Z,14,37,28.0,839413,,2021-06-04T14:20:06.640Z
2021-05-26T00:00:00.000Z,14,37,28.0,839413,,2021-06-04T14:20:06.640Z
2021-05-27T00:00:00.000Z,14,49,22.0,839427,,2021-06-04T14:20:06.640Z
2021-05-27T00:00:00.000Z,14,49,22.0,839427,,2021-06-04T14:20:06.640Z
2021-05-28T00:00:00.000Z,18,42,19.0,839445,,2021-06-04T14:20:06.640Z
2021-05-28T00:00:00.000Z,18,42,19.0,839445,,2021-06-04T14:20:06.640Z
2021-05-29T00:00:00.000Z,12,17,19.0,839457,,2021-06-04T14:20:06.640Z
2021-05-29T00:00:00.000Z,12,17,19.0,839457,,2021-06-04T14:20:06.640Z
2021-05-30T00:00:00.000Z,3,72,19.0,839460,,2021-06-04T14:20:06.640Z
2021-05-30T00:00:00.000Z,3,72,19.0,839460,,2021-06-04T14:20:06.640Z
2021-05-31T00:00:00.000Z,14,27,15.0,839474,,2021-06-04T14:20:06.640Z
2021-05-31T00:00:00.000Z,14,27,15.0,839474,,2021-06-04T14:20:06.640Z
2021-06-01T00:00:00.000Z,35,38,13.0,839509,ביטול מגבלות התו הסגול וביטול הצורך בתו הירוק,2021-06-04T14:20:06.640Z
2021-06-01T00:00:00.000Z,35,38,13.0,839509,ביטול מגבלות התו הסגול וביטול הצורך בתו הירוק,2021-06-04T14:20:06.640Z
2021-06-02T00:00:00.000Z,13,49,15.0,839522,,2021-06-04T14:20:06.640Z
2021-06-02T00:00:00.000Z,13,49,15.0,839522,,2021-06-04T14:20:06.640Z
2021-06-03T00:00:00.000Z,10,139,15.0,839532,,2021-06-04T14:20:06.640Z
2021-06-03T00:00:00.000Z,10,139,15.0,839532,,2021-06-04T14:20:06.640Z
2021-06-04T00:00:00.000Z,10,7,15.0,839542,,2021-06-04T14:20:06.640Z
2021-06-04T00:00:00.000Z,10,7,15.0,839542,,2021-06-04T14:20:06.640Z
,7,188,,301,,2021-06-04T14:20:06.640Z
