date,amount,recovered,lastUpdate
2020-02-12T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-13T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-14T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-15T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-16T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-17T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-18T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-19T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-20T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-21T00:00:00.000Z,1,0,2021-01-04T04:08:30.277Z
2020-02-22T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-23T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-24T00:00:00.000Z,1,0,2021-01-04T04:08:30.277Z
2020-02-25T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-26T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-02-27T00:00:00.000Z,1,0,2021-01-04T04:08:30.277Z
2020-02-28T00:00:00.000Z,3,0,2021-01-04T04:08:30.277Z
2020-02-29T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-03-01T00:00:00.000Z,1,0,2021-01-04T04:08:30.277Z
2020-03-02T00:00:00.000Z,5,0,2021-01-04T04:08:30.277Z
2020-03-03T00:00:00.000Z,3,0,2021-01-04T04:08:30.277Z
2020-03-04T00:00:00.000Z,0,0,2021-01-04T04:08:30.277Z
2020-03-05T00:00:00.000Z,2,0,2021-01-04T04:08:30.277Z
2020-03-06T00:00:00.000Z,4,0,2021-01-04T04:08:30.277Z
2020-03-07T00:00:00.000Z,4,0,2021-01-04T04:08:30.277Z
2020-03-08T00:00:00.000Z,9,0,2021-01-04T04:08:30.277Z
2020-03-09T00:00:00.000Z,4,0,2021-01-04T04:08:30.277Z
2020-03-10T00:00:00.000Z,33,0,2021-01-04T04:08:30.277Z
2020-03-11T00:00:00.000Z,19,0,2021-01-04T04:08:30.277Z
2020-03-12T00:00:00.000Z,22,0,2021-01-04T04:08:30.277Z
2020-03-13T00:00:00.000Z,35,1,2021-01-04T04:08:30.277Z
2020-03-14T00:00:00.000Z,29,0,2021-01-04T04:08:30.277Z
2020-03-15T00:00:00.000Z,39,0,2021-01-04T04:08:30.277Z
2020-03-16T00:00:00.000Z,73,0,2021-01-04T04:08:30.277Z
2020-03-17T00:00:00.000Z,94,2,2021-01-04T04:08:30.277Z
2020-03-18T00:00:00.000Z,118,2,2021-01-04T04:08:30.277Z
2020-03-19T00:00:00.000Z,136,4,2021-01-04T04:08:30.277Z
2020-03-20T00:00:00.000Z,168,1,2021-01-04T04:08:30.277Z
2020-03-21T00:00:00.000Z,210,1,2021-01-04T04:08:30.277Z
2020-03-22T00:00:00.000Z,254,4,2021-01-04T04:08:30.277Z
2020-03-23T00:00:00.000Z,352,6,2021-01-04T04:08:30.277Z
2020-03-24T00:00:00.000Z,423,5,2021-01-04T04:08:30.277Z
2020-03-25T00:00:00.000Z,425,6,2021-01-04T04:08:30.277Z
2020-03-26T00:00:00.000Z,520,11,2021-01-04T04:08:30.277Z
2020-03-27T00:00:00.000Z,433,18,2021-01-04T04:08:30.277Z
2020-03-28T00:00:00.000Z,480,9,2021-01-04T04:08:30.277Z
2020-03-29T00:00:00.000Z,532,15,2021-01-04T04:08:30.277Z
2020-03-30T00:00:00.000Z,547,35,2021-01-04T04:08:30.277Z
2020-03-31T00:00:00.000Z,738,49,2021-01-04T04:08:30.277Z
2020-04-01T00:00:00.000Z,696,266,2021-01-04T04:08:30.277Z
2020-04-02T00:00:00.000Z,719,95,2021-01-04T04:08:30.277Z
2020-04-03T00:00:00.000Z,597,58,2021-01-04T04:08:30.277Z
2020-04-04T00:00:00.000Z,428,57,2021-01-04T04:08:30.277Z
2020-04-05T00:00:00.000Z,583,107,2021-01-04T04:08:30.277Z
2020-04-06T00:00:00.000Z,451,126,2021-01-04T04:08:30.277Z
2020-04-07T00:00:00.000Z,377,124,2021-01-04T04:08:30.277Z
2020-04-08T00:00:00.000Z,338,125,2021-01-04T04:08:30.277Z
2020-04-09T00:00:00.000Z,343,120,2021-01-04T04:08:30.277Z
2020-04-10T00:00:00.000Z,359,143,2021-01-04T04:08:30.277Z
2020-04-11T00:00:00.000Z,345,135,2021-01-04T04:08:30.277Z
2020-04-12T00:00:00.000Z,552,284,2021-01-04T04:08:30.277Z
2020-04-13T00:00:00.000Z,438,305,2021-01-04T04:08:30.277Z
2020-04-14T00:00:00.000Z,399,314,2021-01-04T04:08:30.277Z
2020-04-15T00:00:00.000Z,311,297,2021-01-04T04:08:30.277Z
2020-04-16T00:00:00.000Z,296,345,2021-01-04T04:08:30.277Z
2020-04-17T00:00:00.000Z,298,372,2021-01-04T04:08:30.277Z
2020-04-18T00:00:00.000Z,291,258,2021-01-04T04:08:30.277Z
2020-04-19T00:00:00.000Z,276,402,2021-01-04T04:08:30.277Z
2020-04-20T00:00:00.000Z,299,466,2021-01-04T04:08:30.277Z
2020-04-21T00:00:00.000Z,282,389,2021-01-04T04:08:30.277Z
2020-04-22T00:00:00.000Z,225,413,2021-01-04T04:08:30.277Z
2020-04-23T00:00:00.000Z,276,350,2021-01-04T04:08:30.277Z
2020-04-24T00:00:00.000Z,248,358,2021-01-04T04:08:30.277Z
2020-04-25T00:00:00.000Z,159,388,2021-01-04T04:08:30.277Z
2020-04-26T00:00:00.000Z,83,445,2021-01-04T04:08:30.277Z
2020-04-27T00:00:00.000Z,128,483,2021-01-04T04:08:30.277Z
2020-04-28T00:00:00.000Z,159,578,2021-01-04T04:08:30.277Z
2020-04-29T00:00:00.000Z,82,365,2021-01-04T04:08:30.277Z
2020-04-30T00:00:00.000Z,142,448,2021-01-04T04:08:30.277Z
2020-05-01T00:00:00.000Z,116,429,2021-01-04T04:08:30.277Z
2020-05-02T00:00:00.000Z,57,302,2021-01-04T04:08:30.277Z
2020-05-03T00:00:00.000Z,27,320,2021-01-04T04:08:30.277Z
2020-05-04T00:00:00.000Z,53,270,2021-01-04T04:08:30.277Z
2020-05-05T00:00:00.000Z,32,329,2021-01-04T04:08:30.277Z
2020-05-06T00:00:00.000Z,65,268,2021-01-04T04:08:30.277Z
2020-05-07T00:00:00.000Z,61,239,2021-01-04T04:08:30.277Z
2020-05-08T00:00:00.000Z,33,232,2021-01-04T04:08:30.277Z
2020-05-09T00:00:00.000Z,19,97,2021-01-04T04:08:30.277Z
2020-05-10T00:00:00.000Z,29,177,2021-01-04T04:08:30.277Z
2020-05-11T00:00:00.000Z,39,341,2021-01-04T04:08:30.277Z
2020-05-12T00:00:00.000Z,23,269,2021-01-04T04:08:30.277Z
2020-05-13T00:00:00.000Z,39,186,2021-01-04T04:08:30.277Z
2020-05-14T00:00:00.000Z,22,245,2021-01-04T04:08:30.277Z
2020-05-15T00:00:00.000Z,12,166,2021-01-04T04:08:30.277Z
2020-05-16T00:00:00.000Z,5,104,2021-01-04T04:08:30.277Z
2020-05-17T00:00:00.000Z,15,157,2021-01-04T04:08:30.277Z
2020-05-18T00:00:00.000Z,27,285,2021-01-04T04:08:30.277Z
2020-05-19T00:00:00.000Z,22,160,2021-01-04T04:08:30.277Z
2020-05-20T00:00:00.000Z,15,122,2021-01-04T04:08:30.277Z
2020-05-21T00:00:00.000Z,17,135,2021-01-04T04:08:30.277Z
