section,male,female,lastUpdate,date
0,1,0,2021-01-03T04:07:48.983Z,2021-01-03T04:07:48.983Z
10,1,1,2021-01-03T04:07:48.983Z,2021-01-03T04:07:48.983Z
20,4,1,2021-01-03T04:07:48.983Z,2021-01-03T04:07:48.983Z
30,8,5,2021-01-03T04:07:48.983Z,2021-01-03T04:07:48.983Z
40,26,19,2021-01-03T04:07:48.983Z,2021-01-03T04:07:48.983Z
50,66,30,2021-01-03T04:07:48.983Z,2021-01-03T04:07:48.983Z
60,122,48,2021-01-03T04:07:48.983Z,2021-01-03T04:07:48.983Z
70,116,90,2021-01-03T04:07:48.983Z,2021-01-03T04:07:48.983Z
80,78,53,2021-01-03T04:07:48.983Z,2021-01-03T04:07:48.983Z
90,24,14,2021-01-03T04:07:48.983Z,2021-01-03T04:07:48.983Z
