section,male,female,lastUpdate,date
0,2,2,2021-02-28T06:18:09.987Z,2021-02-28T06:18:09.987Z
10,3,1,2021-02-28T06:18:09.987Z,2021-02-28T06:18:09.987Z
20,15,12,2021-02-28T06:18:09.987Z,2021-02-28T06:18:09.987Z
30,23,16,2021-02-28T06:18:09.987Z,2021-02-28T06:18:09.987Z
40,48,39,2021-02-28T06:18:09.987Z,2021-02-28T06:18:09.987Z
50,205,91,2021-02-28T06:18:09.987Z,2021-02-28T06:18:09.987Z
60,551,244,2021-02-28T06:18:09.987Z,2021-02-28T06:18:09.987Z
70,936,498,2021-02-28T06:18:09.987Z,2021-02-28T06:18:09.987Z
80,1028,893,2021-02-28T06:18:09.987Z,2021-02-28T06:18:09.987Z
90,484,650,2021-02-28T06:18:09.987Z,2021-02-28T06:18:09.987Z
