total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
3047,1768,342,260,710,393,2021-02-04T06:11:47.710Z
100,58,19,15,40,22,2021-02-04T06:11:47.710Z
