section,male,female,lastUpdate,date
0,24861,23534,2021-01-04T16:06:03.693Z,2021-01-04T16:06:03.693Z
10,50623,39766,2021-01-04T16:06:03.693Z,2021-01-04T16:06:03.693Z
20,43866,42411,2021-01-04T16:06:03.693Z,2021-01-04T16:06:03.693Z
30,30789,31611,2021-01-04T16:06:03.693Z,2021-01-04T16:06:03.693Z
40,26873,29330,2021-01-04T16:06:03.693Z,2021-01-04T16:06:03.693Z
50,20947,22067,2021-01-04T16:06:03.693Z,2021-01-04T16:06:03.693Z
60,15350,14012,2021-01-04T16:06:03.693Z,2021-01-04T16:06:03.693Z
70,7681,7074,2021-01-04T16:06:03.693Z,2021-01-04T16:06:03.693Z
80,3226,4145,2021-01-04T16:06:03.693Z,2021-01-04T16:06:03.693Z
90,820,1793,2021-01-04T16:06:03.693Z,2021-01-04T16:06:03.693Z
