section,male,female,lastUpdate,date
0,22522,21475,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
10,46766,36346,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
20,41045,39346,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
30,28480,29163,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
40,25021,27220,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
50,19520,20508,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
60,14364,13011,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
70,7162,6629,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
80,2968,3804,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
90,717,1628,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
