section,male,female,lastUpdate,date
0,0,0,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
10,1,2,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
20,3,1,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
30,7,9,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
40,23,14,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
50,69,22,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
60,106,37,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
70,97,79,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
80,56,51,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
90,17,15,2020-12-29T19:41:27.140Z,2020-12-29T19:41:27.140Z
